stop_name,zone_id,stop_id,stop_desc,stop_lat,stop_lon
Vasantavihar Colony Billamaranahalli,27209,27209,Vasantavihar Colony Billamaranahalli (Towards VVC Last Stop),13.14952,77.6352
Vasantavihar Colony Billamaranahalli,35712,35712,Vasantavihar Colony Billamaranahalli (Towards Billamaranahalli),13.14961,77.6352
Vasanth Enclave,38863,38863,Vasanth Enclave (Towards Start Point),13.01161,77.59353
Vasantha Nagara,22585,22585,Vasantha Nagara (Towards Mekhri Circle),12.99278,77.59503
Vasantha Nagara,31563,31563,Vasantha Nagara (Towards Guravanahalli),13.05359,77.36033
Vasantha Nagara,34912,34912,Vasantha Nagara (Towards Guravanahalli Cross),13.05356,77.36028
Vasantha Vallabha Nagara City Engineering College,24700,24700,Vasantha Vallabha Nagara City Engineering College (Towards Kanakapura Road),12.8875,77.55042
Vasantha Vallabha Nagara City Engineering College,32369,32369,Vasantha Vallabha Nagara City Engineering College (Towards Gubblala),12.88746,77.55039
Vasanthanagara,23340,23340,Vasanthanagara (Towards JC Nagar),12.99395,77.59547
Vasanthappa Block,21246,21246,Vasanthappa Block (Towards CBI),13.02624,77.58909
Vasanthappa Block,21247,21247,Vasanthappa Block (Towards R T Nagara),13.02627,77.58904
Vasanthapura,22588,22588,Vasanthapura (Towards Konanakunte Cross),12.89635,77.55242
Vasanthapura,22589,22589,Vasanthapura (Towards Yadalam Nagara),12.89626,77.55244
Vasavi Vidya Mandira,21248,21248,Vasavi Vidya Mandira (Towards Lalbagh West Gate),12.94832,77.57564
Vasudev Adigas Hotel,38142,38142,Vasudev Adigas Hotel (Towards Agara),12.91066,77.63244
Vasudev Adigas Hotel,38143,38143,Vasudev Adigas Hotel (Towards Mangammanapalya),12.91069,77.63247
Vasudevapura,22590,22590,Vasudevapura (Towards Gulakamale),12.79809,77.52029
Vasudevapura,22591,22591,Vasudevapura (Towards Kaggalipura),12.79801,77.52034
Veerabhadra Nagara,31565,31565,Veerabhadra Nagara (Towards Avalahalli New BDA Layout),12.93869,77.53376
Veerabhadranagara,21249,21249,Veerabhadranagara (Towards Banashankari),12.93807,77.53368
Veerabhadranagara,21250,21250,Veerabhadranagara (Towards Nayandahalli),12.93828,77.53343
Veeraiah Enclave Arishinakunte,31566,31566,Veeraiah Enclave Arishinakunte (Towards Arishinakunte),13.07406,77.42326
Veeraiah Enclave Arishinakunte,34909,34909,Veeraiah Enclave Arishinakunte (Towards Depot-43),13.07408,77.4233
Veeranahalli,31567,31567,Veeranahalli (Towards Doddabanahalli),13.02735,77.73639
Veeranahalli,34908,34908,Veeranahalli (Towards KR Puram),13.0273,77.73631
Veerananjipura,31568,31568,Veerananjipura (Towards Papabhovipalya),13.13068,77.36841
Veeranjaneya Temple,21621,21621,Veeranjaneya Temple (Towards Bidadi),12.82864,77.41254
Veeranjaneya Temple,21622,21622,Veeranjaneya Temple (Towards Kengeri),12.82904,77.41214
Veerannapalya,21252,21252,Veerannapalya (Towards Hebbala),13.04217,77.61352
Veerannapalya,22593,22593,Veerannapalya (Towards Tin Factory),13.04231,77.61382
Veerannapalya,35839,35839,Veerannapalya (Towards Nagavara),13.04257,77.61369
Veerannapalya,37852,37852,Veerannapalya (Towards Mariyannanapalya),13.0425,77.61357
Veerasagara,31572,31572,Veerasagara (Towards Atturu),13.10482,77.55408
Veerasagara,34903,34903,Veerasagara (Towards Dodda Byalakere),13.10478,77.55406
Veerasandra,22594,22594,Veerasandra (Towards Attibele),12.83997,77.67709
Veerasandra,22595,22595,Veerasandra (Towards Electronic City),12.84012,77.67674
Veeregowdana doddy,31577,31577,Veeregowdana doddy (Towards Manchanabele),12.89447,77.27848
Veeregowdana doddy,35847,35847,Veeregowdana doddy (Towards Magadi),12.89442,77.27842
Velankani Drive,23330,23330,Velankani Drive (Towards Dodda Thoguru),12.85104,77.65748
Velankani Drive,23998,23998,Velankani Drive (Towards Konappana Agrahara),12.85116,77.65763
Venkatagiri Kote,31578,31578,Venkatagiri Kote (Towards Chikkaballapura),13.32716,77.72547
Venkatagiri Kote,34898,34898,Venkatagiri Kote (Towards Avathi),13.32732,77.72567
Venkatala,31579,31579,Venkatala (Towards Devanahalli),13.11139,77.60456
Venkatala,34897,34897,Venkatala (Towards Hebbala),13.1111,77.60498
Venkatala FLY,39274,39274,Venkatala FLY (Towards Kempegowda International Airport),13.11138,77.6047
Venkatala FLY,39275,39275,Venkatala FLY (Towards Hebbala),13.1113,77.60488
Venkatapura,31581,31581,Venkatapura (Towards Vijayapura),13.27979,77.82066
Venkatapura,34895,34895,Venkatapura (Towards Jangamakote),13.2798,77.82075
Venkatapura Gate Lakkondahalli,27250,27250,Venkatapura Gate Lakkondahalli (Towards Hosakote),13.1146,77.77367
Venkatapura Gate Lakkondahalli,27251,27251,Venkatapura Gate Lakkondahalli (Towards Sulibele),13.11453,77.77365
Venkateshapura,22596,22596,Venkateshapura (Towards Kadugondanahalli Police Station),13.01537,77.61749
Venkateshapura,22597,22597,Venkateshapura (Towards Muslim Colony),13.01544,77.61757
Venkateshwara College,31582,31582,Venkateshwara College (Towards Vidya Nagara),13.16039,77.63637
Venkateshwara College,34894,34894,Venkateshwara College (Towards Vidya Nagara Cross),13.16037,77.63641
Venkateshwara Layout,31583,31583,Venkateshwara Layout (Towards Magadi Road),12.99335,77.4886
Venkateshwara Layout,34893,34893,Venkateshwara Layout (Towards Andrahalli),12.99331,77.48856
Venkateshwara Nagara Cross,27257,27257,Venkateshwara Nagara Cross (Towards K Narayanpura Cross),13.07185,77.61906
Venkateshwara Nagara Cross,35176,35176,Venkateshwara Nagara Cross (Towards Sri Venkateshwara nagara),13.07181,77.61905
Venkateshwara Nagara Cross,38165,38165,Venkateshwara Nagara Cross (Towards Sriramapura),13.07056,77.62066
Venugopala Nagara,31584,31584,Venugopala Nagara (Towards Thippanahalli),13.03975,77.49408
Venugopala Nagara,34892,34892,Venugopala Nagara (Towards Nagasandra),13.03969,77.49403
Venugopala Temple Devasandra,24256,24256,Venugopala Temple Devasandra (Towards Sadaramangala),13.00525,77.70229
Venugopala Temple Devasandra,24261,24261,Venugopala Temple Devasandra (Towards Kempegowda Bus Station),13.00518,77.7023
Veterinary Hospital,21253,21253,Veterinary Hospital (Towards Mekhri Circle),13.03018,77.58697
Veterinary Hospital,21254,21254,Veterinary Hospital (Towards Hebbala),13.03242,77.58777
Vidhana Soudha,27263,27263,Vidhana Soudha (Towards Basavehwara Circle),12.98104,77.58853
Vidhana Soudha Karnataka High Court,21258,21258,Vidhana Soudha Karnataka High Court (Towards KR Circle),12.97821,77.59135
Vidhana Soudha Karnataka High Court,21259,21259,Vidhana Soudha Karnataka High Court (Towards Indian Express),12.9802,77.59296
Vidyamanyanagara,31588,31588,Vidyamanyanagara (Towards Herohalli Cross),13.0046,77.48746
Vidyamanyanagara,34888,34888,Vidyamanyanagara (Towards Andrahalli),13.00461,77.48742
Vidyanagara Chikkajala,31589,31589,Vidyanagara Chikkajala (Towards Venkateshwara College),13.16001,77.64073
Vidyanagara Chikkajala,34887,34887,Vidyanagara Chikkajala (Towards Akkayamma Betta),13.15958,77.64073
Vidyanagara Chikkajala 1,31417,31417,Vidyanagara Chikkajala 1 (Towards Akkayamma Betta),13.15991,77.64068
Vidyanagara Cross,27274,27274,Vidyanagara Cross (Towards Yalahanka),13.161,77.6269
Vidyanagara Cross Chikkajala,31590,31590,Vidyanagara Cross Chikkajala (Towards Devanahalli),13.16137,77.62657
Vidyanagara Cross Chikkajala,34886,34886,Vidyanagara Cross Chikkajala (Towards Vidya Nagara),13.16101,77.62724
Vidyaniketan Public School,21260,21260,Vidyaniketan Public School (Towards Manganahalli),12.95111,77.4862
Vidyaniketan Public School,21261,21261,Vidyaniketan Public School (Towards Bengaluru University Quarters),12.95118,77.48631
Vidyaniketan School Hebbala,31591,31591,Vidyaniketan School Hebbala (Towards Last Bus stop),13.04769,77.59644
Vidyaniketan School Hebbala,34885,34885,Vidyaniketan School Hebbala (Towards Military Dairy Form),13.04748,77.59642
Vidyapeeta Circle,34884,34884,Vidyapeeta Circle (Towards Vidyapeeta Circle),12.9352,77.56073
Vidyapeeta Circle,35690,35690,Vidyapeeta Circle (Towards Srinivasa Nagara),12.93521,77.56066
Vidyaranyapura,22602,22602,Vidyaranyapura (Towards Nanjappa Circle),13.08381,77.56027
Vidyaranyapura,22603,22603,Vidyaranyapura (Towards Jally Machine),13.08391,77.56024
Vidyaranyapura 1st Block,21631,21631,Vidyaranyapura 1st Block (Towards BEL Circle),13.07024,77.55543
Vidyaranyapura 1st Block,21632,21632,Vidyaranyapura 1st Block (Towards Vidyaranyapura),13.07023,77.55539
Vidyaranyapura 3rd Block,21633,21633,Vidyaranyapura 3rd Block (Towards Dodda Bommasandra),13.0723,77.55641
Vidyaranyapura 3rd Block,21634,21634,Vidyaranyapura 3rd Block (Towards Vidyaranyapura),13.07226,77.55635
Vidyaranyapura Bus Station,22604,22604,Vidyaranyapura Bus Station (Towards Vidyaranyapura Last Stop),13.08374,77.5607
Vidyaranyapura Post Office,22399,22399,Vidyaranyapura Post Office (Towards BEL Circle),13.07654,77.55829
Vidyaranyapura Post Office,22400,22400,Vidyaranyapura Post Office (Towards Vidyaranyapura),13.07651,77.55825
Vidyasagara,22600,22600,Vidyasagara (Towards Ashwath Nagara),13.04563,77.62747
Vidyasagara,22601,22601,Vidyasagara (Towards Nagavara Junction),13.04559,77.62759
Vigneshwara Nagara,21262,21262,Vigneshwara Nagara (Towards Hegganahalli),12.99255,77.4993
Vijaya Bank Bannerughatta,23781,23781,Vijaya Bank Bannerughatta (Towards Bannerughatta Circle),12.81559,77.58317
Vijaya Bank Bannerughatta,24131,24131,Vijaya Bank Bannerughatta (Towards Sampangiram Nagara),12.81549,77.58299
Vijaya Bank Colony Ayyappa Temple,27284,27284,Vijaya Bank Colony Ayyappa Temple (Towards HSBC),12.89125,77.60631
Vijaya Bank Colony Ayyappa Temple,35310,35310,Vijaya Bank Colony Ayyappa Temple (Towards Vijaya Bank Layout),12.89128,77.60629
Vijaya Bank Colony Ring Road,21263,21263,Vijaya Bank Colony Ring Road (Towards Tin Factory),13.01726,77.65992
Vijaya Bank Colony Ring Road,21264,21264,Vijaya Bank Colony Ring Road (Towards Hebbala),13.01695,77.66021
Vijaya Bank Layout Devarachikkanahalli,27286,27286,Vijaya Bank Layout Devarachikkanahalli (Towards Bilekahalli),12.89276,77.61049
Vijaya Bank Layout Devarachikkanahalli,35311,35311,Vijaya Bank Layout Devarachikkanahalli (Towards Devara Chikkanahalli),12.89283,77.61046
Vijaya Bank Layout Petrol Bunk,31595,31595,Vijaya Bank Layout Petrol Bunk (Towards Ayyappa Temple),12.89223,77.61162
Vijaya Bank Layout Petrol Bunk,34882,34882,Vijaya Bank Layout Petrol Bunk (Towards Kodichikkanahalli),12.89229,77.61167
Vijaya Bank Layout Petrol Bunk,35312,35312,Vijaya Bank Layout Petrol Bunk (Towards Devara Chikkanahalli),12.89206,77.61172
Vijaya College,24269,24269,Vijaya College (Towards Lalbagh West Gate),12.93958,77.57996
Vijaya College,27289,27289,Vijaya College (Towards Jayanagara Bus Station),12.94076,77.5803
Vijaya School,31597,31597,Vijaya School (Towards Marenahalli),13.13048,77.6725
Vijaya School,34880,34880,Vijaya School (Towards Bagaluru),13.13045,77.67249
Vijayanagara,21266,21266,Vijayanagara (Towards Magadi Road Tollgate),12.97192,77.53766
Vijayanagara,21623,21623,Vijayanagara (Towards Vijayanagara Bus Station),12.97197,77.53786
Vijayanagara,35407,35407,Vijayanagara (Towards Nagarabhavi Circle),12.97311,77.53816
Vijayanagara,37817,37817,Vijayanagara (Towards Kempegowda Bus Station),12.97433,77.53843
Vijayanagara Bus Station,21267,21267,Vijayanagara Bus Station (Towards Mysore Road),12.966,77.53555
Vijayanagara Bus Station,34878,34878,Vijayanagara Bus Station (Towards GKW Layout),12.96449,77.53437
Vijayanagara Bus Station,35395,35395,Vijayanagara Bus Station (Towards Vijayanagara),12.96558,77.53492
Vijayanagara Bus Station,39061,39061,Vijayanagara Bus Station (Towards Vijayanagara Garage),12.96599,77.53477
Vijayanagara Vijaya Bank,21269,21269,Vijayanagara Vijaya Bank (Towards Vijayanagara),12.97359,77.54155
Vijayapura Bus Stand Jangamakote,22608,22608,Vijayapura Bus Stand Jangamakote (Towards Devanahalli),13.29479,77.80199
Vijayapura Bus Stand Jangamakote,22609,22609,Vijayapura Bus Stand Jangamakote (Towards Jangamakote),13.29499,77.80215
Vijayapura Cross,31600,31600,Vijayapura Cross (Towards Devanahalli Govt Hospital),13.25678,77.71718
Vijayapura Cross,34877,34877,Vijayapura Cross (Towards Devanahalli),13.25686,77.7173
Vijayapura Gate,31601,31601,Vijayapura Gate (Towards Hosakote),13.03924,77.88166
Vijayapura Gate,34876,34876,Vijayapura Gate (Towards Kattagenahalli Gate),13.03928,77.88171
Vijayapura Kere Kodi,31602,31602,Vijayapura Kere Kodi (Towards Vijayapura),13.3034,77.79136
Vijayapura Kere Kodi,34875,34875,Vijayapura Kere Kodi (Towards Avathi),13.30336,77.79135
Vijayapura Toll Gate,31604,31604,Vijayapura Toll Gate (Towards Jangamakote),13.29156,77.80606
Vijayapura Toll Gate,34873,34873,Vijayapura Toll Gate (Towards Vijayapura),13.2915,77.80605
Vinayaka Layout,31606,31606,Vinayaka Layout (Towards Vijayanagara),12.96491,77.53041
Vinayaka Layout,36352,36352,Vinayaka Layout (Towards GKW Layout),12.96486,77.53038
Vinayaka Layout Nagarabhavi,21624,21624,Vinayaka Layout Nagarabhavi (Towards Kengunte),12.96069,77.50759
Vinayaka Layout Nagarabhavi,22610,22610,Vinayaka Layout Nagarabhavi (Towards Nagarabhavi Circle),12.96076,77.50745
Vinayaka Nagara,31840,31840,Vinayaka Nagara (Towards Varthuru Kodi),12.96463,77.75518
Vinayaka Nagara,31841,31841,Vinayaka Nagara (Towards Immadahalli),12.96466,77.75514
Vinayaka Nagara,31842,31842,Vinayaka Nagara (Towards MS Palya),13.0827,77.54308
Vinayaka Nagara,34870,34870,Vinayaka Nagara (Towards Shivanapura),13.06746,77.42082
Vinayaka Nagara,35689,35689,Vinayaka Nagara (Towards Kuvempu Nagara),13.08258,77.5433
Vinayaka Nagara Arishinakunte,27320,27320,Vinayaka Nagara Arishinakunte (Towards Arishinakunte),13.06747,77.42076
Vinayaka Nagara Cross,31614,31614,Vinayaka Nagara Cross (Towards Arishinakunte),13.06754,77.4224
Vinayaka Nagara Cross,34868,34868,Vinayaka Nagara Cross (Towards Depot-43),13.06756,77.42245
Vinayaka Nagara Hesarghatta,21625,21625,Vinayaka Nagara Hesarghatta (Towards Railway Gollahalli),13.13859,77.47477
Vinayaka Nagara Hesarghatta,21626,21626,Vinayaka Nagara Hesarghatta (Towards Hesaraghatta),13.13865,77.47451
Vinayaka Nagara JP Nagara,34867,34867,Vinayaka Nagara JP Nagara (Towards Vinayaka Nagara),12.89928,77.59141
Vinayaka Nagara Old Gudadahalli,27327,27327,Vinayaka Nagara Old Gudadahalli (Towards Vinayaka Nagara),12.96087,77.55068
Vinayaka Nagara Old Gudadahalli,27329,27329,Vinayaka Nagara Old Gudadahalli (Towards MCTC Bus Station),12.96092,77.55069
Vinayaka Nagara Rachammanahalli,27328,27328,Vinayaka Nagara Rachammanahalli (Towards Rachammanahalli),12.71645,77.73146
Vinayaka Talkies,23488,23488,Vinayaka Talkies (Towards Sarathi Nagara (Konanakunte)),12.87498,77.56983
Vinayaka Talkies,31616,31616,Vinayaka Talkies (Towards Glass Factory (Konanakunte)),12.87488,77.56985
Vinayaka Talkies,34866,34866,Vinayaka Talkies (Towards Sirsi Circle),12.96333,77.56779
Vinayaka Talkies,35396,35396,Vinayaka Talkies (Towards KR Market),12.96374,77.56825
Vinayaka Talkies Sunkadakatte,31617,31617,Vinayaka Talkies Sunkadakatte (Towards Siddartha Badavane),12.9929,77.50829
Vinayaka Talkies Sunkadakatte,34865,34865,Vinayaka Talkies Sunkadakatte (Towards Sunkadakatte),12.99265,77.50811
Vinayakanagara Ramohalli,31838,31838,Vinayakanagara Ramohalli (Towards Ramohalli Cross),12.90324,77.43007
Vinayakanagara Ramohalli,31839,31839,Vinayakanagara Ramohalli (Towards Ramohalli),12.90319,77.43002
Vinayakanagara Varthur,22611,22611,Vinayakanagara Varthur (Towards Sarjapura),12.92864,77.73954
Vinayakanagara Varthur,22612,22612,Vinayakanagara Varthur (Towards Varthuru Kodi),12.92883,77.73962
Vindyagiri BDA Nivasa,27336,27336,Vindyagiri BDA Nivasa (Towards Vindyagiri BDA Nivasa),13.03414,77.75152
Vindyagiri BDA Nivasa,27337,27337,Vindyagiri BDA Nivasa (Towards Doddabanahalli),13.03417,77.75163
Virat Nagara Cross,31619,31619,Virat Nagara Cross (Towards Nayanappanahalli Cross),12.90301,77.6242
Virupakshapura,23520,23520,Virupakshapura (Towards Kodigehalli),13.06383,77.57179
Virupakshapura,24115,24115,Virupakshapura (Towards Thindlu),13.06378,77.57179
Vishal Mart 4th Phase Yelahanka,27342,27342,Vishal Mart 4th Phase Yelahanka (Towards Mother Dairy Yelahanka),13.10367,77.57695
Vishwa Chethana College,39038,39038,Vishwa Chethana College (Towards Homplaghatta),12.70081,77.70334
Vishwa Chethana College,39039,39039,Vishwa Chethana College (Towards Anekal),12.70076,77.70327
Vishwa Okkaligara Mata Basavanagara,20627,20627,Vishwa Okkaligara Mata Basavanagara (Towards Bidadi),12.90099,77.46746
Vishwa Okkaligara Mata Basavanagara,20628,20628,Vishwa Okkaligara Mata Basavanagara (Towards Kengeri),12.90109,77.46733
Vishwa Shanti Ashrama,22613,22613,Vishwa Shanti Ashrama (Towards Jalahalli Cross),13.08378,77.41777
Vishwa Shanti Ashrama,27343,27343,Vishwa Shanti Ashrama (Towards Nelamangala),13.08402,77.41724
Vishwanath Nagenahalli,31620,31620,Vishwanath Nagenahalli (Towards kanaka Nagara),13.03957,77.60496
Vishwanath Nagenahalli,34862,34862,Vishwanath Nagenahalli (Towards Bhuvaneshwari Nagara),13.03952,77.60496
Vishwanathapura,31621,31621,Vishwanathapura (Towards Doddaballapura),13.27181,77.64928
Vishwanathapura,34861,34861,Vishwanathapura (Towards Devanahalli),13.27199,77.64898
Vishwapriya Layout Cross,23850,23850,Vishwapriya Layout Cross (Towards Vishwapriya Layout),12.88203,77.62475
Vishwapriya Layout Cross,29837,29837,Vishwapriya Layout Cross (Towards School Ground Point),12.88185,77.62471
Vishweshwaraiah Layout 1st Block,29392,29392,Vishweshwaraiah Layout 1st Block (Towards Sonnenahalli),12.93746,77.47873
Vishweshwaraiah Layout 1st Block,35600,35600,Vishweshwaraiah Layout 1st Block (Towards Shirke),12.93748,77.47888
Vishweshwaraiah Layout 5th Block,35584,35584,Vishweshwaraiah Layout 5th Block (Towards Ullalu),12.95838,77.4816
Vishweshwaraiah Layout RTO Office,28072,28072,Vishweshwaraiah Layout RTO Office (Towards Vishweshwaraiah Layout RTO Office),12.9613,77.4868
Vishweshwaraiah Layout RTO Office,34437,34437,Vishweshwaraiah Layout RTO Office (Towards Mallathahalli Cross),12.96133,77.48685
Visthar Gate,31624,31624,Visthar Gate (Towards Dodda Gubbi),13.06655,77.66016
Visthar Gate,34858,34858,Visthar Gate (Towards Kothanuru),13.06652,77.66016
Vittal Nagara,31625,31625,Vittal Nagara (Towards Brundavana Nagara),12.95464,77.55713
Vittal Nagara,34857,34857,Vittal Nagara (Towards Chamarajapet),12.95414,77.55696
Vittasandra Bettadasanapura,24287,24287,Vittasandra Bettadasanapura (Towards Bettadasanapura),12.85737,77.6357
Vittasandra Bettadasanapura,24349,24349,Vittasandra Bettadasanapura (Towards Beguru),12.85724,77.63575
Vittasandra Cross,24288,24288,Vittasandra Cross (Towards Bettadasanapura),12.84382,77.63482
Vittasandra Cross,24348,24348,Vittasandra Cross (Towards Vittasandra),12.84379,77.63471
Vivek Nagara,31626,31626,Vivek Nagara (Towards Vivek nagara),12.95443,77.62302
Vivek Nagara,34856,34856,Vivek Nagara (Towards Vannarpet),12.95417,77.62303
Vivek Nagara Cross,23932,23932,Vivek Nagara Cross (Towards Passport Office Koramangala),12.95469,77.62074
Vivek Nagara Cross,23950,23950,Vivek Nagara Cross (Towards Austin Town),12.95457,77.62069
Vivekananda College,23324,23324,Vivekananda College (Towards Govardhan Talkies),13.00804,77.55431
Vivekananda College,23326,23326,Vivekananda College (Towards Navarang),13.00927,77.55449
Vivekananda Nagara,31628,31628,Vivekananda Nagara (Towards Vidyapeeta Circle),12.9304,77.55325
Vivekananda Nagara,34854,34854,Vivekananda Nagara (Towards Vivekananda Nagara),12.93036,77.55344
Vivekananda School,31629,31629,Vivekananda School (Towards Vagata),13.06917,77.79127
